Vendor ID	Vendor Name	vendorEnabled	itemid	item	itemEnabled	featuredItemEnabled	catalogNumber	qty	Another Worthless Spec	size	Worthless Spec	productUrl	biocompareUrl	cat_ids	cat_names
1234	Exiqon	1	492489	LNA-T20 for mRNA isolation	0	None	None		C1A73D81-A8F5-45A6-957D-542D2CF76176	None	4DA36B69-B0BF-4374-AF2A-3DD68AE8DFED	http://www.exiqon.com	http://www.biocompare.com/ProductDetails/492489/LNA-T20-for-mRNA-isolation.html	7696;	mRNA Isolation Reagents;
1234	Exiqon	1	904153	miRCURYâ¢ LNA microRNA Arrays	0	None	None	None	CDCCB151-C485-4B4F-A596-70E9969473D4	None	5FAB73ED-6322-4506-81B2-ECB0A8547332	http://www.exiqon.com/array	http://www.biocompare.com/ProductDetails/904153/miRCURY-LNA-microRNA-Arrays.html	17153;	miRNA Microarrays;
1234	Exiqon	1	1632490	Exiqon miRCURYâ¢ LNA microRNA PCR system SYBR&#174; Green master mix, 200 reactions	1	None	201000	1 kit	61C97D9B-27DB-42D9-B5F2-15434C0F60DB	None	114548AE-8591-494A-8F7A-AE097CE12486	http://www.exiqon.com/microrna-real-time-pcr	http://www.biocompare.com/ProductDetails/1632490/Exiqon-miRCURY-LNA-microRNA-PCR-system-SYBR-174-Green-master-mix-200-reactions.html	12244;	SYBR&amp;reg; Green qPCR Master Mixes;
1234	Exiqon	1	1632491	Exiqon miRCURYâ¢ LNA microRNA PCR system First-strand cDNA Synthesis Kit, 200 reactions	1	None	201100	1 kit	2039B558-5F59-45A8-979D-B480F38D8F81	None	3A8BFC45-DF20-459C-937B-25E3A694A59A	http://www.exiqon.com/microrna-real-time-pcr	http://www.biocompare.com/ProductDetails/1632491/Exiqon-miRCURY-LNA-microRNA-PCR-system-First-strand-cDNA-Synthesis-Kit-200-reactions.html	122;	cDNA Synthesis Kits;
1234	Exiqon	1	1632492	Exiqon microRNA Array Profiling Service - RNA QC, labeling, hybridization, imaging, with full data analysis	1	None	208102	1 sample	BA10EEE7-7796-4473-867A-C00BF11463A3	None	D3337B01-848A-4F58-BD8F-79866E15330A	http://www.exiqon.com/microRNA-array-profiling-services	http://www.biocompare.com/ProductDetails/1632492/Exiqon-microRNA-Array-Profiling-Service-RNA-QC-labeling-hybridization-imaging-with-full-data-analysis.html	18643;	microRNA Expression Profiling Services;
1234	Exiqon	1	1632493	Exiqon miRCURY LNAâ¢ microRNA PCR Services - RNA QC, PCR reaction execution, with full data analysis	1	None	208106	1 assay	BDD1E048-43BC-480E-8FCB-75B73E35C334	None	AD0401D3-A73D-4AD8-9C43-E1C98DC1D208	http://www.exiqon.com/microRNA-pcr-services	http://www.biocompare.com/ProductDetails/1632493/Exiqon-miRCURY-LNA-microRNA-PCR-Services-RNA-QC-PCR-reaction-execution-with-full-data-analysis.html	33186;	microRNA qRT-PCR Services;
1234	Exiqon	1	1632494	Exiqon In vivo LNAâ¢ microRNA Inhibitor, phosphorothioate backbone, ready to label	1	None	300500	10-100 mg synthesis	FFEDA38C-132E-474E-B541-301F9D87A008	None	05164681-32D8-46A0-9F49-A5E9DE99B022	http://www.exiqon.com/microrna-knockdown-in-vivo-probes	http://www.biocompare.com/ProductDetails/1632494/Exiqon-In-vivo-LNA-microRNA-Inhibitor-phosphorothioate-backbone-ready-to-label.html	33463;	MicroRNA Knockdown Probes for Functional Analysis;
1234	Exiqon	1	1632495	Exiqon In vivo LNAâ¢ microRNA Inhibitor, phosphorothioate backbone, fluorescein labeled	1	None	300501	10-100 mg synthesis	D3677AB0-D3CD-40E1-95AC-5C9B1359D964	None	F7A18D7C-CFF1-4CC2-92A6-085AD671BC9E	http://www.exiqon.com/microrna-knockdown-in-vivo-probes	http://www.biocompare.com/ProductDetails/1632495/Exiqon-In-vivo-LNA-microRNA-Inhibitor-phosphorothioate-backbone-fluorescein-labeled.html	33463;	MicroRNA Knockdown Probes for Functional Analysis;
1234	Exiqon	1	1632496	Exiqon In vivo LNAâ¢ microRNA Inhibitor, phosphorothioate backbone, cholesterol conjugated	1	None	300502	10-100 mg synthesis	D179513E-6888-47CB-8515-83F6210B5AF7	None	A94CA4A4-69F7-47AE-B211-372D47746FE6	http://www.exiqon.com/microrna-knockdown-in-vivo-probes	http://www.biocompare.com/ProductDetails/1632496/Exiqon-In-vivo-LNA-microRNA-Inhibitor-phosphorothioate-backbone-cholesterol-conjugated.html	33463;	MicroRNA Knockdown Probes for Functional Analysis;
1234	Exiqon	1	1632497	Exiqon miRCURY LNA microRNA Inhibitor Library - Human v12.0 - 918 oligos, 0.25nmol each, lyophilized in 96-well format	1	None	190101-00	1 set of 96 well plates	BF849C6D-2676-4D47-9327-DBAFEB2E111B	None	63BC0E27-1406-4492-8AF1-F5E9A42F6338	http://www.exiqon.com/microrna-knockdown-library	http://www.biocompare.com/ProductDetails/1632497/Exiqon-miRCURY-LNA-microRNA-Inhibitor-Library-Human-v12-0-918-oligos-0-25nmol-each-lyophilized-in-96-well-format.html	16508;	miRNA Inhibitors;
